data_base,segmento,porte_indisponivel,carteira_ativa,operacoes,celulas_suprimidas,celulas
2024-03-31,Financeira,False,1332125474.24,49167.0,193,555
2024-03-31,Financeira,True,47569181.87,1540.0,61,89
2024-03-31,Fintech,False,100144880.94,5068.0,107,191
2024-03-31,Fintech,True,30210596.38,613.0,38,65
2024-03-31,Instituição de pagamento,False,113360431.05,38002.0,69,141
2024-03-31,Instituição de pagamento,True,18840220.130000003,25857.0,11,60
2024-03-31,Outros,False,19146402.85,227.0,49,69
2024-03-31,Outros,True,19219.239999999998,52.0,2,4
2024-04-30,Arrendamento,False,823209480.4,629.0,68,96
2024-04-30,Arrendamento,True,1201792.51,0.0,4,4
2024-04-30,Banco,False,127673369824.39,1275035.0,821,3381
2024-04-30,Banco,True,2764883621.4700003,48044.0,176,495
2024-04-30,Cooperativa,False,24384299552.34,759411.0,471,2127
2024-04-30,Cooperativa,True,366336872.61,17534.0,136,363
2024-04-30,Desenvolvimento/Fomento,False,13864866349.14,30562.0,158,598
2024-04-30,Desenvolvimento/Fomento,True,280980839.61,202.0,25,34
2024-04-30,Financeira,False,1360813968.04,49683.0,201,558
2024-04-30,Financeira,True,49856462.690000005,5928.0,51,111
2024-04-30,Fintech,False,95641949.05,4879.0,94,176
2024-04-30,Fintech,True,32085485.039999995,667.0,38,66
2024-04-30,Instituição de pagamento,False,132266904.58,39471.0,63,137
2024-04-30,Instituição de pagamento,True,19376481.669999998,25777.0,13,60
2024-04-30,Outros,False,17345052.990000002,211.0,45,65
2024-04-30,Outros,True,17808.35,49.0,2,4
2024-05-31,Arrendamento,False,818010295.03,640.0,70,98
2024-05-31,Arrendamento,True,6516541.38,0.0,4,4
2024-05-31,Banco,False,128345588600.57,1278831.0,823,3373
2024-05-31,Banco,True,2479843739.36,46916.0,152,459
2024-05-31,Cooperativa,False,24899975238.33,756617.0,470,2181
2024-05-31,Cooperativa,True,354588056.43,17366.0,135,366
2024-05-31,Desenvolvimento/Fomento,False,14101842654.03,30830.0,161,600
2024-05-31,Desenvolvimento/Fomento,True,291808392.21,187.0,25,34
2024-05-31,Financeira,False,1392717395.96,58020.0,185,546
2024-05-31,Financeira,True,48585220.46,5877.0,54,114
2024-05-31,Fintech,False,91874920.66,4778.0,96,180
2024-05-31,Fintech,True,21219293.39,846.0,38,67
2024-05-31,Instituição de pagamento,False,176655789.79,42012.0,59,135
2024-05-31,Instituição de pagamento,True,23619632.66,25667.0,15,61
2024-05-31,Outros,False,17849012.33,185.0,50,63
2024-05-31,Outros,True,16772.739999999998,48.0,2,4
2024-06-30,Arrendamento,False,864465098.73,669.0,68,98
2024-06-30,Arrendamento,True,22951824.44,0.0,5,5
2024-06-30,Banco,False,133335489637.84,1286787.0,837,3420
2024-06-30,Banco,True,2603510979.37,49203.0,157,466
2024-06-30,Cooperativa,False,25522863816.0,761439.0,460,2169
2024-06-30,Cooperativa,True,356769433.21,17612.0,134,364
2024-06-30,Desenvolvimento/Fomento,False,14368960190.65,31085.0,153,594
2024-06-30,Desenvolvimento/Fomento,True,298978157.29,182.0,23,32
2024-06-30,Financeira,False,1443359389.65,68377.0,187,574
2024-06-30,Financeira,True,55151613.199999996,7893.0,60,133
2024-06-30,Fintech,False,85399547.74,336.0,70,84
2024-06-30,Fintech,True,23160288.71,653.0,7,19
2024-06-30,Instituição de pagamento,False,184885592.15,44043.0,45,117
2024-06-30,Instituição de pagamento,True,32700969.060000002,23590.0,5,22
2024-06-30,Outros,False,13796198.67,184.0,46,60
2024-06-30,Outros,True,2216772.74,48.0,3,5
2024-07-31,Arrendamento,False,891650329.83,638.0,69,96
2024-07-31,Arrendamento,True,22689047.37,0.0,4,4
2024-07-31,Banco,False,133799601928.27,1283075.0,836,3415
2024-07-31,Banco,True,2625282780.95,46686.0,163,479
2024-07-31,Cooperativa,False,25879493748.37,770332.0,454,2164
2024-07-31,Cooperativa,True,347958859.86,17428.0,134,365
2024-07-31,Desenvolvimento/Fomento,False,14220084802.91,31221.0,167,598
2024-07-31,Desenvolvimento/Fomento,True,306809362.40999997,190.0,20,29
2024-07-31,Financeira,False,1504553560.99,75548.0,169,565
2024-07-31,Financeira,True,62941498.42,12198.0,52,131
2024-07-31,Fintech,False,85007265.91000001,336.0,81,97
2024-07-31,Fintech,True,41233133.9,1299.0,13,37
2024-07-31,Instituição de pagamento,False,224908292.02,48251.0,32,104
2024-07-31,Instituição de pagamento,True,20400665.97,23320.0,4,21
2024-07-31,Outros,False,17555358.1,169.0,49,62
2024-07-31,Outros,True,16484.91,47.0,2,4
2024-08-31,Arrendamento,False,903778647.4,654.0,69,96
2024-08-31,Arrendamento,True,22430190.97,0.0,4,4
2024-08-31,Banco,False,134870829566.81999,1271124.0,832,3406
2024-08-31,Banco,True,2792519455.16,48441.0,160,491
2024-08-31,Cooperativa,False,26421857162.96,776542.0,462,2168
2024-08-31,Cooperativa,True,342175240.94,17597.0,131,364
2024-08-31,Desenvolvimento/Fomento,False,14344019797.039999,31310.0,160,602
2024-08-31,Desenvolvimento/Fomento,True,319732257.96,190.0,21,30
2024-08-31,Financeira,False,1529707225.95,88958.0,169,574
2024-08-31,Financeira,True,57939253.53,8289.0,56,132
2024-08-31,Fintech,False,83798461.65,461.0,93,109
2024-08-31,Fintech,True,75549409.37,1405.0,10,34
2024-08-31,Instituição de pagamento,False,236193603.8,51302.0,38,110
2024-08-31,Instituição de pagamento,True,21123544.240000002,22148.0,3,20
2024-08-31,Outros,False,18204236.25,171.0,44,60
2024-08-31,Outros,True,21889.54,49.0,2,4
2024-09-30,Arrendamento,False,908459436.33,653.0,70,97
2024-09-30,Arrendamento,True,22137439.43,0.0,4,4
2024-09-30,Banco,False,135962567358.25,1296320.0,822,3395
2024-09-30,Banco,True,2743605703.68,50151.0,167,507
2024-09-30,Cooperativa,False,26782706018.62,781605.0,462,2230
2024-09-30,Cooperativa,True,349101142.62,17871.0,123,364
2024-09-30,Desenvolvimento/Fomento,False,14503543101.89,31139.0,162,593
2024-09-30,Desenvolvimento/Fomento,True,350469492.68,189.0,25,34
2024-09-30,Financeira,False,1577990250.66,101412.0,154,504
2024-09-30,Financeira,True,66540228.94,8143.0,49,124
2024-09-30,Fintech,False,86550701.99000001,607.0,88,109
2024-09-30,Fintech,True,48499438.760000005,1497.0,9,34
2024-09-30,Instituição de pagamento,False,256544707.14,54068.0,39,101
2024-09-30,Instituição de pagamento,True,19379118.22,21360.0,4,21
2024-09-30,Outros,False,18344309.32,157.0,43,54
2024-09-30,Outros,True,11945.86,18.0,2,3
2024-10-31,Arrendamento,False,1045142915.35,736.0,74,104
2024-10-31,Arrendamento,True,21867468.17,0.0,4,4
2024-10-31,Banco,False,137572332911.94,1290368.0,827,3381
2024-10-31,Banco,True,2762087136.2599998,46615.0,155,501
2024-10-31,Cooperativa,False,27266478139.6,785578.0,458,2196
2024-10-31,Cooperativa,True,362495727.86,18007.0,123,367
2024-10-31,Desenvolvimento/Fomento,False,14596597634.53,31033.0,159,594
2024-10-31,Desenvolvimento/Fomento,True,357036100.93,189.0,25,34
2024-10-31,Financeira,False,1613048029.82,112573.0,148,511
2024-10-31,Financeira,True,75210436.96000001,7873.0,50,123
2024-10-31,Fintech,False,84676918.1,846.0,94,113
2024-10-31,Fintech,True,41700080.61,1541.0,11,35
2024-10-31,Instituição de pagamento,False,306605788.74,57418.0,39,103
2024-10-31,Instituição de pagamento,True,20326259.42,20924.0,3,20
2024-10-31,Outros,False,18330835.19,154.0,44,56
2024-10-31,Outros,True,11945.86,18.0,2,3
2024-11-30,Arrendamento,False,1028175239.54,728.0,75,105
2024-11-30,Arrendamento,True,21567853.01,0.0,4,4
2024-11-30,Banco,False,139489325918.51,1296273.0,832,3383
2024-11-30,Banco,True,2825070775.25,47699.0,149,496
2024-11-30,Cooperativa,False,27763859514.2,787824.0,460,2201
2024-11-30,Cooperativa,True,376364758.67,17929.0,134,378
2024-11-30,Desenvolvimento/Fomento,False,14813319668.41,30910.0,159,596
2024-11-30,Desenvolvimento/Fomento,True,367942802.08000004,191.0,24,33
2024-11-30,Financeira,False,1616928047.81,119865.0,154,518
2024-11-30,Financeira,True,76698976.92,8357.0,52,124
2024-11-30,Fintech,False,83801178.21,1090.0,95,115
2024-11-30,Fintech,True,42771026.86,1580.0,11,35
2024-11-30,Instituição de pagamento,False,341986436.11,60278.0,41,104
2024-11-30,Instituição de pagamento,True,20493593.66,20457.0,3,20
2024-11-30,Outros,False,15909199.18,141.0,39,49
2024-11-30,Outros,True,13453.02,28.0,1,3
2024-12-31,Arrendamento,False,1019713098.45,715.0,74,104
2024-12-31,Arrendamento,True,21272960.03,0.0,4,4
2024-12-31,Banco,False,141429832226.91,1291429.0,842,3371
2024-12-31,Banco,True,3072357902.4,53928.0,154,511
2024-12-31,Cooperativa,False,28233684670.51,769798.0,458,2190
2024-12-31,Cooperativa,True,426270607.99,17910.0,142,385
2024-12-31,Desenvolvimento/Fomento,False,15062153686.470001,30670.0,166,597
2024-12-31,Desenvolvimento/Fomento,True,368592151.86,187.0,23,32
2024-12-31,Financeira,False,1628150382.35,123019.0,163,526
2024-12-31,Financeira,True,96368396.61,8410.0,50,124
2024-12-31,Fintech,False,88253617.98,1522.0,100,121
2024-12-31,Fintech,True,48458481.5,1621.0,15,37
2024-12-31,Instituição de pagamento,False,332559937.02,61513.0,36,100
2024-12-31,Instituição de pagamento,True,17188215.04,20656.0,3,20
2024-12-31,Outros,False,15723252.2,142.0,39,49
2024-12-31,Outros,True,12395.48,28.0,0,2
2025-01-31,Arrendamento,False,1006037743.6899999,720.0,73,105
2025-01-31,Arrendamento,True,20992575.29,0.0,4,4
2025-01-31,Banco,False,139776611040.92,1284162.0,839,3416
2025-01-31,Banco,True,3091774946.92,45247.0,154,531
2025-01-31,Cooperativa,False,27104805777.07,764323.0,457,2120
2025-01-31,Cooperativa,True,1931427894.72,33366.0,132,412
2025-01-31,Desenvolvimento/Fomento,False,14956844151.27,30681.0,179,630
2025-01-31,Desenvolvimento/Fomento,True,361794143.72,189.0,22,31
2025-01-31,Financeira,False,1680969653.76,139497.0,170,530
2025-01-31,Financeira,True,97197985.61,8329.0,52,125
2025-01-31,Fintech,False,97227492.09,2147.0,100,126
2025-01-31,Fintech,True,52616673.309999995,1702.0,26,48
2025-01-31,Instituição de pagamento,False,284718667.28,67645.0,12,67
2025-01-31,Instituição de pagamento,True,41537826.8,21462.0,0,17
2025-01-31,Outros,False,13942245.49,56.0,32,38
2025-01-31,Outros,True,11576.49,18.0,1,2
2025-02-28,Arrendamento,False,1077423658.32,724.0,73,105
2025-02-28,Arrendamento,True,20689749.82,0.0,4,4
2025-02-28,Banco,False,139776739638.34,1297336.0,841,3366
2025-02-28,Banco,True,3136348872.28,45145.0,162,520
2025-02-28,Cooperativa,False,28988700962.1,792825.0,462,2159
2025-02-28,Cooperativa,True,515861392.18,19691.0,124,354
2025-02-28,Desenvolvimento/Fomento,False,15011549466.6,30909.0,167,598
2025-02-28,Desenvolvimento/Fomento,True,355890008.37,189.0,21,30
2025-02-28,Financeira,False,1752281254.74,155626.0,167,527
2025-02-28,Financeira,True,100893262.38,8685.0,59,138
2025-02-28,Fintech,False,92127729.97999999,2808.0,109,136
2025-02-28,Fintech,True,52812951.260000005,1691.0,21,41
2025-02-28,Instituição de pagamento,False,303776558.43,73588.0,39,117
2025-02-28,Instituição de pagamento,True,70974579.38,24549.0,5,39
2025-02-28,Outros,False,13933429.78,35.0,44,47
2025-02-28,Outros,True,12642.269999999999,19.0,1,2
2025-03-31,Arrendamento,False,1080323058.55,735.0,72,107
2025-03-31,Arrendamento,True,20807269.65,0.0,4,4
2025-03-31,Banco,False,140594268592.79,1299529.0,825,3395
2025-03-31,Banco,True,2970343751.78,47499.0,168,506
2025-03-31,Cooperativa,False,29416392514.78,795762.0,476,2184
2025-03-31,Cooperativa,True,525890452.44,19271.0,121,356
2025-03-31,Desenvolvimento/Fomento,False,14957808865.210001,31025.0,168,604
2025-03-31,Desenvolvimento/Fomento,True,356865625.77,188.0,21,30
2025-03-31,Financeira,False,1779202408.03,167988.0,173,534
2025-03-31,Financeira,True,128659196.94,10273.0,58,151
2025-03-31,Fintech,False,99858919.39,3302.0,108,141
2025-03-31,Fintech,True,59872908.339999996,1718.0,24,45
2025-03-31,Instituição de pagamento,False,315966270.19,75739.0,42,120
2025-03-31,Instituição de pagamento,True,72934144.19,24078.0,6,39
2025-03-31,Outros,False,14026574.42,54.0,42,48
2025-03-31,Outros,True,11576.49,18.0,1,2
2025-04-30,Arrendamento,False,1159456754.93,737.0,69,110
2025-04-30,Arrendamento,True,20529751.04,0.0,4,4
2025-04-30,Banco,False,142880602098.56,1280187.0,826,3404
2025-04-30,Banco,True,2922323421.52,44987.0,158,505
2025-04-30,Cooperativa,False,29755418016.61,796441.0,493,2175
2025-04-30,Cooperativa,True,514824845.38,19661.0,129,366
2025-04-30,Desenvolvimento/Fomento,False,14998341587.17,31135.0,158,598
2025-04-30,Desenvolvimento/Fomento,True,357648042.51,196.0,24,35
2025-04-30,Financeira,False,1697649660.3700001,174502.0,155,532
2025-04-30,Financeira,True,119652640.42,10845.0,59,144
2025-04-30,Fintech,False,113722047.93,4778.0,118,161
2025-04-30,Fintech,True,47497412.19,1245.0,26,43
2025-04-30,Instituição de pagamento,False,327195290.61,79984.0,43,119
2025-04-30,Instituição de pagamento,True,65298804.64,24129.0,3,36
2025-04-30,Outros,False,14164231.36,55.0,44,49
2025-04-30,Outros,True,12304.09,19.0,1,2
2025-05-31,Arrendamento,False,1167184882.59,749.0,75,113
2025-05-31,Arrendamento,True,20683523.72,0.0,4,4
2025-05-31,Banco,False,142905322485.82,1258675.0,815,3410
2025-05-31,Banco,True,2891247079.25,44483.0,153,496
2025-05-31,Cooperativa,False,30115948291.4,807222.0,478,2185
2025-05-31,Cooperativa,True,507549991.06,20028.0,125,362
2025-05-31,Desenvolvimento/Fomento,False,15040410821.6,31235.0,171,604
2025-05-31,Desenvolvimento/Fomento,True,357642918.04,203.0,26,39
2025-05-31,Financeira,False,1782917781.98,193587.0,149,534
2025-05-31,Financeira,True,92043461.58,9927.0,50,126
2025-05-31,Fintech,False,109984651.11999999,5602.0,122,166
2025-05-31,Fintech,True,51097285.06,1277.0,27,46
2025-05-31,Instituição de pagamento,False,346694476.78000003,80803.0,42,117
2025-05-31,Instituição de pagamento,True,62127684.129999995,23362.0,4,37
2025-05-31,Outros,False,14001635.19,41.0,42,46
2025-05-31,Outros,True,11576.49,18.0,1,2
2025-06-30,Arrendamento,False,1155235839.48,754.0,71,106
2025-06-30,Arrendamento,True,20826763.26,0.0,4,4
2025-06-30,Banco,False,142003923844.04,1263994.0,825,3413
2025-06-30,Banco,True,2959661538.01,51523.0,147,498
2025-06-30,Cooperativa,False,30137155107.51,809643.0,467,2183
2025-06-30,Cooperativa,True,553739867.96,20598.0,121,366
2025-06-30,Desenvolvimento/Fomento,False,15240403039.74,31347.0,159,601
2025-06-30,Desenvolvimento/Fomento,True,374631228.32,195.0,32,43
2025-06-30,Financeira,False,1812858090.23,204499.0,156,538
2025-06-30,Financeira,True,121058849.39999999,11270.0,54,142
2025-06-30,Fintech,False,107957960.56,1407.0,110,139
2025-06-30,Fintech,True,53708601.43,6170.0,37,72
2025-06-30,Instituição de pagamento,False,340212537.06,81437.0,42,115
2025-06-30,Instituição de pagamento,True,62417039.98,23373.0,5,38
2025-06-30,Outros,False,14014058.94,43.0,41,45
2025-06-30,Outros,True,11576.49,18.0,1,2
2025-07-31,Arrendamento,False,1153468238.03,669.0,70,100
2025-07-31,Arrendamento,True,37175548.77,0.0,6,6
2025-07-31,Banco,False,139504603222.3,1214208.0,850,3385
2025-07-31,Banco,True,5690100930.96,52723.0,165,517
2025-07-31,Cooperativa,False,30426477083.239998,809518.0,469,2193
2025-07-31,Cooperativa,True,620726664.93,21017.0,124,368
2025-07-31,Desenvolvimento/Fomento,False,15655582526.859999,31596.0,151,574
2025-07-31,Desenvolvimento/Fomento,True,54571368.47,7.0,16,18
2025-07-31,Financeira,False,1830249066.77,215573.0,169,549
2025-07-31,Financeira,True,133258414.67,11924.0,53,141
2025-07-31,Fintech,False,108491956.97,7169.0,108,154
2025-07-31,Fintech,True,50778549.46,1803.0,37,57
2025-07-31,Instituição de pagamento,False,324547736.33,79999.0,34,103
2025-07-31,Instituição de pagamento,True,90895838.78999999,23642.0,4,38
2025-07-31,Outros,False,13884418.44,46.0,38,42
2025-07-31,Outros,True,13972.289999999999,21.0,3,4
2025-08-31,Arrendamento,False,1179482962.01,695.0,71,102
2025-08-31,Arrendamento,True,35277348.29,0.0,6,6
2025-08-31,Banco,False,142731338755.66,1256694.0,873,3406
2025-08-31,Banco,True,2883014029.51,49758.0,172,475
2025-08-31,Cooperativa,False,30846646891.19,810888.0,459,2198
2025-08-31,Cooperativa,True,653632850.14,22821.0,125,366
2025-08-31,Desenvolvimento/Fomento,False,15740244576.9,31508.0,148,574
2025-08-31,Desenvolvimento/Fomento,True,54124580.1,7.0,17,19
2025-08-31,Financeira,False,1885072623.52,227534.0,168,544
2025-08-31,Financeira,True,135659828.26,12756.0,50,148
2025-08-31,Fintech,False,98267343.89,912.0,84,105
2025-08-31,Fintech,True,56117693.86,8410.0,38,75
2025-08-31,Instituição de pagamento,False,337234295.12,84375.0,32,101
2025-08-31,Instituição de pagamento,True,112151431.72,24493.0,4,38
2025-08-31,Outros,False,13835738.7,45.0,39,43
2025-08-31,Outros,True,15106.17,22.0,3,4
2025-09-30,Arrendamento,False,1358710547.5,904.0,78,119
2025-09-30,Arrendamento,True,33792964.15,0.0,7,7
2025-09-30,Banco,False,142277736637.04,1248174.0,854,3372
2025-09-30,Banco,True,3071058345.5299997,58206.0,168,473
2025-09-30,Cooperativa,False,31161008641.58,811366.0,465,2197
2025-09-30,Cooperativa,True,653832991.24,22122.0,125,361
2025-09-30,Desenvolvimento/Fomento,False,15854416508.42,31846.0,152,601
2025-09-30,Desenvolvimento/Fomento,True,53307931.62,7.0,16,19
2025-09-30,Financeira,False,1886586935.24,236511.0,163,542
2025-09-30,Financeira,True,166233105.61,14137.0,47,149
2025-09-30,Fintech,False,98858989.86,818.0,85,106
2025-09-30,Fintech,True,60163835.33,9335.0,37,78
2025-09-30,Instituição de pagamento,False,342633996.2,87328.0,32,104
2025-09-30,Instituição de pagamento,True,100641073.5,21892.0,7,41
2025-09-30,Outros,False,13880296.299999999,37.0,42,45
2025-09-30,Outros,True,13972.289999999999,21.0,3,4
2025-10-31,Arrendamento,False,1394609176.94,894.0,79,120
2025-10-31,Arrendamento,True,32384352.94,0.0,7,7
2025-10-31,Banco,False,144401689467.74,1248344.0,832,3357
2025-10-31,Banco,True,3048863357.48,54323.0,166,465
2025-10-31,Cooperativa,False,31449676133.61,808966.0,471,2208
2025-10-31,Cooperativa,True,749360916.39,23342.0,130,373
2025-10-31,Desenvolvimento/Fomento,False,16588264188.47,32300.0,164,614
2025-10-31,Desenvolvimento/Fomento,True,54314619.38,7.0,16,19
2025-10-31,Financeira,False,1965274041.28,250605.0,175,558
2025-10-31,Financeira,True,163836681.15,14680.0,51,151
2025-10-31,Fintech,False,96987869.58,810.0,82,103
2025-10-31,Fintech,True,48664336.36,10971.0,40,80
2025-10-31,Instituição de pagamento,False,358227066.46999997,88268.0,32,101
2025-10-31,Instituição de pagamento,True,83542199.87,20310.0,6,39
2025-10-31,Outros,False,13523255.67,37.0,37,40
2025-10-31,Outros,True,13972.289999999999,21.0,3,4
2025-11-30,Arrendamento,False,1413686910.05,904.0,79,123
2025-11-30,Arrendamento,True,28619194.05,0.0,6,6
2025-11-30,Banco,False,145469036239.03,1254748.0,836,3373
2025-11-30,Banco,True,2595414847.55,51387.0,165,482
2025-11-30,Cooperativa,False,31877051127.06,825999.0,463,2175
2025-11-30,Cooperativa,True,706011508.24,25129.0,122,427
2025-11-30,Desenvolvimento/Fomento,False,16808220615.45,32745.0,165,619
2025-11-30,Desenvolvimento/Fomento,True,55289212.21,7.0,18,21
2025-11-30,Financeira,False,2043567492.74,264065.0,191,504
2025-11-30,Financeira,True,194694668.03,15020.0,51,142
2025-11-30,Fintech,False,93005486.98,808.0,73,94
2025-11-30,Fintech,True,57233251.46,11931.0,41,82
2025-11-30,Instituição de pagamento,False,372033757.59,91117.0,36,101
2025-11-30,Instituição de pagamento,True,98880875.42,20992.0,5,39
2025-11-30,Outros,False,13382404.23,45.0,30,34
2025-11-30,Outros,True,13972.289999999999,21.0,3,4
2025-12-31,Arrendamento,False,1401378604.86,893.0,77,121
2025-12-31,Arrendamento,True,27682642.93,0.0,6,6
2025-12-31,Banco,False,147666744304.57,1244537.0,851,3411
2025-12-31,Banco,True,3296142026.41,60492.0,165,489
2025-12-31,Cooperativa,False,32036598869.670002,799863.0,437,2186
2025-12-31,Cooperativa,True,970765551.57,25825.0,131,440
2025-12-31,Desenvolvimento/Fomento,False,17181267362.91,32909.0,162,621
2025-12-31,Desenvolvimento/Fomento,True,56175192.94,7.0,18,21
2025-12-31,Financeira,False,2121367573.28,267785.0,176,476
2025-12-31,Financeira,True,212291356.1,14815.0,47,149
2025-12-31,Fintech,False,101362213.47000001,6668.0,105,155
2025-12-31,Fintech,True,49195591.66,1812.0,44,68
2025-12-31,Instituição de pagamento,False,358738941.38,92918.0,35,99
2025-12-31,Instituição de pagamento,True,39173252.58,19810.0,4,37
2025-12-31,Outros,False,13030975.53,45.0,29,33
2025-12-31,Outros,True,13972.289999999999,21.0,3,4
2026-01-31,Arrendamento,False,1385718686.1,841.0,82,121
2026-01-31,Arrendamento,True,33689718.62,0.0,6,6
2026-01-31,Banco,False,145348165353.4,1220933.0,878,3432
2026-01-31,Banco,True,3287419153.83,53862.0,181,476
2026-01-31,Cooperativa,False,32472492254.97,805853.0,443,2176
2026-01-31,Cooperativa,True,997684257.85,27736.0,125,440
2026-01-31,Desenvolvimento/Fomento,False,17101057782.49,33223.0,154,629
2026-01-31,Desenvolvimento/Fomento,True,52676126.59,7.0,18,21
2026-01-31,Financeira,False,2204558909.54,289325.0,172,474
2026-01-31,Financeira,True,188027616.89,15371.0,45,146
2026-01-31,Fintech,False,103516939.11,8067.0,102,158
2026-01-31,Fintech,True,48068202.669999994,1952.0,40,69
2026-01-31,Instituição de pagamento,False,367236120.5,96059.0,15,69
2026-01-31,Instituição de pagamento,True,14873453.3,14896.0,3,20
2026-01-31,Outros,False,9846236.01,44.0,27,31
2026-01-31,Outros,True,13972.289999999999,21.0,3,4
2026-02-28,Arrendamento,False,1443038933.62,830.0,82,119
2026-02-28,Arrendamento,True,24682898.04,0.0,6,6
2026-02-28,Banco,False,144807630417.83,1234961.0,846,3424
2026-02-28,Banco,True,4057195230.32,61523.0,173,466
2026-02-28,Cooperativa,False,33037151975.18,804432.0,434,2196
2026-02-28,Cooperativa,True,1023672482.47,29289.0,126,442
2026-02-28,Desenvolvimento/Fomento,False,16826292282.06,33373.0,158,636
2026-02-28,Desenvolvimento/Fomento,True,47870550.07,7.0,17,20
2026-02-28,Financeira,False,2235128537.51,300298.0,189,491
2026-02-28,Financeira,True,227133418.14000002,16324.0,43,146
2026-02-28,Fintech,False,96644674.02,8807.0,104,161
2026-02-28,Fintech,True,43001818.39,2073.0,39,71
2026-02-28,Instituição de pagamento,False,379280137.97,98750.0,37,102
2026-02-28,Instituição de pagamento,True,46715055.64,18718.0,3,37
2026-02-28,Outros,False,12323273.26,42.0,30,34
2026-02-28,Outros,True,13972.289999999999,21.0,3,4
2026-03-31,Arrendamento,False,1384276687.74,846.0,80,117
2026-03-31,Arrendamento,True,39833661.620000005,0.0,8,8
2026-03-31,Banco,False,149388780240.17,1257814.0,853,3387
2026-03-31,Banco,True,3599578444.94,53666.0,183,548
2026-03-31,Cooperativa,False,33739991201.81,806006.0,433,2225
2026-03-31,Cooperativa,True,1027591195.9399999,28480.0,130,448
2026-03-31,Desenvolvimento/Fomento,False,17244797369.59,33820.0,155,637
2026-03-31,Desenvolvimento/Fomento,True,47672789.18,7.0,18,21
2026-03-31,Financeira,False,2259062285.92,312081.0,177,484
2026-03-31,Financeira,True,227659595.75,16513.0,40,145
2026-03-31,Fintech,False,90428368.22000001,9312.0,100,156
2026-03-31,Fintech,True,43268882.2,2182.0,43,77
2026-03-31,Instituição de pagamento,False,394951799.62,99017.0,40,104
2026-03-31,Instituição de pagamento,True,39682137.91,17822.0,4,37
2026-03-31,Outros,False,12723062.57,33.0,28,31
2026-03-31,Outros,True,13972.289999999999,21.0,3,4
2026-04-30,Arrendamento,False,1372786372.04,850.0,78,117
2026-04-30,Arrendamento,True,25532804.39,0.0,7,7
2026-04-30,Banco,False,150479619043.19,1244796.0,869,3479
2026-04-30,Banco,True,2904164872.89,48492.0,175,468
2026-04-30,Cooperativa,False,34176086186.760002,814832.0,421,2151
2026-04-30,Cooperativa,True,1092205053.9,29182.0,126,443
2026-04-30,Desenvolvimento/Fomento,False,17316850702.99,34008.0,160,641
2026-04-30,Desenvolvimento/Fomento,True,60932543.01,7.0,19,22
2026-04-30,Financeira,False,2291453207.68,320947.0,176,485
2026-04-30,Financeira,True,266628909.11,17168.0,45,145
2026-04-30,Fintech,False,99954112.48,10207.0,107,165
2026-04-30,Fintech,True,45150393.94,2340.0,53,89
2026-04-30,Instituição de pagamento,False,398037338.91,103007.0,39,103
2026-04-30,Instituição de pagamento,True,50582715.32,18369.0,3,37
2026-04-30,Outros,False,12972260.17,26.0,32,34
2026-04-30,Outros,True,13972.289999999999,21.0,3,4
2026-05-31,Arrendamento,False,1383512142.84,843.0,78,117
2026-05-31,Arrendamento,True,24923181.36,0.0,7,7
2026-05-31,Banco,False,151009654283.5,1257029.0,844,3456
2026-05-31,Banco,True,2811215196.89,51018.0,173,476
2026-05-31,Cooperativa,False,34590846312.55,816937.0,430,2151
2026-05-31,Cooperativa,True,1079795706.63,29513.0,128,460
2026-05-31,Desenvolvimento/Fomento,False,17222608846.01,34325.0,154,634
2026-05-31,Desenvolvimento/Fomento,True,60978227.01,7.0,19,22
2026-05-31,Financeira,False,2430950288.01,332882.0,172,483
2026-05-31,Financeira,True,247963579.04,17729.0,44,147
2026-05-31,Fintech,False,107736840.3,11152.0,102,165
2026-05-31,Fintech,True,49594280.78,2471.0,48,89
2026-05-31,Instituição de pagamento,False,424668984.87,105781.0,38,102
2026-05-31,Instituição de pagamento,True,53911236.839999996,10919.0,3,37
2026-05-31,Outros,False,13411245.63,31.0,33,36
2026-05-31,Outros,True,13972.289999999999,21.0,3,4
